impression_id,hour_of_day,day_of_week,device_type,vertical,user_recency_days,true_pcvr,estimated_pcvr,floor_price,bid,won,clearing_price,converted,cumulative_spend,cumulative_conversions,cumulative_wins,participation_rate,shade_factor,landscape_win_prob
21000,4,1,mobile,finance,9.52,0.03146,0.04138,0.4647,2.069,False,0.0,False,0.11,1,39,1.0,0.15,0.003
21001,22,6,mobile,e-commerce,4.01,0.04378,0.05157,0.3181,2.5783,False,0.0,False,0.11,1,39,1.0,0.15,0.0471
21002,3,2,mobile,auto,3.38,0.03387,0.03574,0.3653,1.787,False,0.0,False,0.11,1,39,1.0,0.15,0.0003
21003,1,2,desktop,finance,0.01,0.04827,0.05656,0.5305,2.8281,False,0.0,False,0.11,1,39,1.0,0.15,0.1108
21004,0,6,mobile,e-commerce,10.36,0.03955,0.04858,0.4234,2.4288,False,0.0,False,0.11,1,39,1.0,0.15,0.0247
21005,22,3,mobile,finance,1.44,0.03578,0.04543,0.472,2.2714,False,0.0,False,0.11,1,39,1.0,0.15,0.011
21006,2,2,mobile,finance,1.1,0.0416,0.05001,0.4573,2.5003,False,0.0,False,0.11,1,39,1.0,0.15,0.0342
21007,12,1,mobile,finance,0.94,0.03949,0.04918,0.5098,2.459,False,0.0,False,0.11,1,39,1.0,0.15,0.0284
21008,13,4,mobile,telecom,4.26,0.03759,0.04533,0.4383,2.2664,False,0.0,False,0.11,1,39,1.0,0.15,0.0107
21009,20,6,mobile,e-commerce,6.51,0.03856,0.04735,0.4807,2.3674,False,0.0,False,0.11,1,39,1.0,0.15,0.0183
21010,18,1,mobile,telecom,1.65,0.03879,0.04213,0.4023,2.1063,False,0.0,False,0.11,1,39,1.0,0.15,0.0039
21011,5,0,mobile,e-commerce,5.73,0.04865,0.05766,0.6045,2.8831,False,0.0,False,0.11,1,39,1.0,0.15,0.1295
21012,13,1,desktop,e-commerce,1.2,0.05556,0.06275,0.5185,3.1373,False,0.0,False,0.11,1,39,1.0,0.15,0.2368
21013,8,6,mobile,telecom,2.39,0.04654,0.05201,0.4613,2.6006,False,0.0,False,0.11,1,39,1.0,0.15,0.0514
21014,19,3,desktop,e-commerce,0.85,0.05287,0.0605,0.421,3.025,False,0.0,False,0.11,1,39,1.0,0.15,0.1855
21015,4,4,tablet,telecom,3.18,0.04502,0.04614,0.5583,2.3068,False,0.0,False,0.11,1,39,1.0,0.15,0.0134
21016,17,1,mobile,finance,1.28,0.03383,0.04273,0.4603,2.1365,False,0.0,False,0.11,1,39,1.0,0.15,0.0048
21017,13,4,desktop,auto,10.24,0.02633,0.03258,0.5321,1.629,False,0.0,False,0.11,1,39,1.0,0.15,0.0
21018,0,0,mobile,telecom,1.14,0.04498,0.04752,0.6856,2.3758,False,0.0,False,0.11,1,39,1.0,0.15,0.0191
21019,1,5,mobile,telecom,10.25,0.03392,0.04101,0.5576,2.0505,False,0.0,False,0.11,1,39,1.0,0.15,0.0026
21020,2,5,desktop,e-commerce,5.6,0.05149,0.05939,0.4639,2.9697,False,0.0,False,0.11,1,39,1.0,0.15,0.1625
21021,3,3,mobile,auto,7.28,0.0286,0.03379,0.5761,1.6895,False,0.0,False,0.11,1,39,1.0,0.15,0.0001
21022,13,0,mobile,finance,3.72,0.03246,0.04277,0.5053,2.1384,False,0.0,False,0.11,1,39,1.0,0.15,0.0049
21023,21,1,mobile,telecom,0.96,0.0419,0.04461,0.3354,2.2303,False,0.0,False,0.11,1,39,1.0,0.15,0.0087
21024,8,6,mobile,telecom,5.16,0.04189,0.04795,0.5069,2.3973,False,0.0,False,0.11,1,39,1.0,0.15,0.0213
21025,12,4,mobile,finance,2.36,0.03628,0.04885,0.445,2.4426,False,0.0,False,0.11,1,39,1.0,0.15,0.0262
21026,22,1,desktop,auto,2.12,0.03528,0.03367,0.6268,1.6836,False,0.0,False,0.11,1,39,1.0,0.15,0.0001
21027,18,4,desktop,e-commerce,1.84,0.05038,0.05828,0.5544,2.9141,False,0.0,False,0.11,1,39,1.0,0.15,0.1401
21028,13,6,mobile,finance,0.56,0.03916,0.05112,0.5573,2.5558,False,0.0,False,0.11,1,39,1.0,0.15,0.0428
21029,6,1,desktop,auto,1.64,0.04383,0.04126,0.3276,2.0628,False,0.0,False,0.11,1,39,1.0,0.15,0.0029
21030,19,1,mobile,telecom,0.14,0.04278,0.04721,0.6048,2.3605,False,0.0,False,0.11,1,39,1.0,0.15,0.0176
21031,15,2,desktop,telecom,0.49,0.0481,0.05104,0.505,2.5522,False,0.0,False,0.11,1,39,1.0,0.15,0.0422
21032,22,4,mobile,e-commerce,3.59,0.04447,0.05407,0.4637,2.7033,False,0.0,False,0.11,1,39,1.0,0.15,0.0741
21033,10,2,mobile,telecom,3.9,0.04196,0.04759,0.5566,2.3796,False,0.0,False,0.11,1,39,1.0,0.15,0.0194
21034,19,6,mobile,auto,2.31,0.02756,0.03188,0.726,1.5941,False,0.0,False,0.11,1,39,1.0,0.15,0.0
21035,22,5,mobile,auto,7.53,0.02232,0.02991,0.6115,1.4953,False,0.0,False,0.11,1,39,1.0,0.15,0.0
21036,3,1,mobile,auto,11.18,0.02559,0.03044,0.5755,1.5222,False,0.0,False,0.11,1,39,1.0,0.15,0.0
21037,17,1,desktop,finance,1.25,0.03891,0.04529,0.4762,2.2647,False,0.0,False,0.11,1,39,1.0,0.15,0.0105
21038,2,3,tablet,e-commerce,1.63,0.05335,0.05755,0.4224,2.8773,False,0.0,False,0.11,1,39,1.0,0.15,0.1268
21039,9,2,mobile,telecom,1.07,0.0487,0.05459,0.4831,2.7295,False,0.0,False,0.11,1,39,1.0,0.15,0.081
21040,12,4,mobile,finance,4.7,0.03222,0.04552,0.6231,2.2758,False,0.0,False,0.11,1,39,1.0,0.15,0.0112
21041,9,1,desktop,finance,0.2,0.04997,0.05924,0.4318,2.9622,False,0.0,False,0.11,1,39,1.0,0.15,0.1587
21042,21,1,mobile,telecom,4.11,0.03559,0.03911,0.493,1.9557,False,0.0,False,0.11,1,39,1.0,0.15,0.0013
21043,5,0,mobile,e-commerce,4.85,0.04984,0.05878,0.5851,2.9388,False,0.0,False,0.11,1,39,1.0,0.15,0.1495
21044,9,2,mobile,finance,3.94,0.03692,0.04719,0.3759,2.3597,False,0.0,False,0.11,1,39,1.0,0.15,0.0175
21045,22,6,mobile,auto,4.72,0.02569,0.03063,0.5089,1.5316,False,0.0,False,0.11,1,39,1.0,0.15,0.0
21046,2,6,tablet,telecom,0.88,0.04813,0.04773,0.5652,2.3864,False,0.0,False,0.11,1,39,1.0,0.15,0.02
21047,5,0,mobile,telecom,1.14,0.04982,0.0538,0.4933,2.6902,False,0.0,False,0.11,1,39,1.0,0.15,0.0709
21048,16,4,desktop,finance,1.92,0.03788,0.04766,0.4681,2.3832,False,0.0,False,0.11,1,39,1.0,0.15,0.0197
21049,19,1,desktop,finance,6.76,0.02979,0.03783,0.5216,1.8915,False,0.0,False,0.11,1,39,1.0,0.15,0.0007
21050,8,3,mobile,e-commerce,0.89,0.05693,0.07194,0.6323,3.5971,False,0.0,False,0.11,1,39,1.0,0.15,0.4849
21051,2,1,desktop,finance,3.35,0.0419,0.04698,0.5041,2.3488,False,0.0,False,0.11,1,39,1.0,0.15,0.0167
21052,9,0,desktop,finance,1.65,0.04634,0.05379,0.6325,2.6893,False,0.0,False,0.11,1,39,1.0,0.15,0.0717
21053,22,1,desktop,telecom,9.96,0.03532,0.03765,0.741,1.8827,False,0.0,False,0.11,1,39,1.0,0.15,0.0007
21054,7,6,desktop,telecom,2.92,0.05101,0.05384,0.6354,2.692,False,0.0,False,0.11,1,39,1.0,0.15,0.0724
21055,9,3,desktop,telecom,5.45,0.04571,0.0501,0.6014,2.5049,False,0.0,False,0.11,1,39,1.0,0.15,0.0351
21056,5,0,desktop,e-commerce,3.91,0.05627,0.0628,0.5473,3.1398,False,0.0,False,0.11,1,39,1.0,0.15,0.2407
21057,23,5,mobile,telecom,9.06,0.03219,0.03939,0.6472,1.9696,False,0.0,False,0.11,1,39,1.0,0.15,0.0014
21058,10,1,mobile,e-commerce,1.55,0.05352,0.06403,0.5811,3.2016,False,0.0,False,0.11,1,39,1.0,0.15,0.2714
21059,22,2,desktop,telecom,3.03,0.04347,0.04395,0.4812,2.1975,False,0.0,False,0.11,1,39,1.0,0.15,0.0071
21060,12,2,desktop,finance,3.8,0.03863,0.04663,0.5385,2.3317,False,0.0,False,0.11,1,39,1.0,0.15,0.0153
21061,5,4,desktop,finance,5.88,0.04046,0.05023,0.5534,2.5116,False,0.0,False,0.11,1,39,1.0,0.15,0.0361
21062,19,4,mobile,e-commerce,2.4,0.04436,0.05429,0.4089,2.7146,False,0.0,False,0.11,1,39,1.0,0.15,0.0782
21063,8,5,desktop,telecom,5.21,0.04683,0.05155,0.6289,2.5773,False,0.0,False,0.11,1,39,1.0,0.15,0.0473
21064,22,3,mobile,telecom,8.16,0.03173,0.03859,0.4257,1.9293,False,0.0,False,0.11,1,39,1.0,0.15,0.001
21065,17,4,mobile,telecom,4.99,0.03297,0.04061,0.4637,2.0306,False,0.0,False,0.11,1,39,1.0,0.15,0.0023
21066,5,3,desktop,telecom,4.71,0.04803,0.05123,0.5118,2.5617,False,0.0,False,0.11,1,39,1.0,0.15,0.0445
21067,21,6,mobile,finance,0.06,0.03828,0.0495,0.462,2.4751,False,0.0,False,0.11,1,39,1.0,0.15,0.0308
21068,14,6,mobile,telecom,0.18,0.045,0.05223,0.4396,2.6116,False,0.0,False,0.11,1,39,1.0,0.15,0.0541
21069,10,0,mobile,finance,8.07,0.03081,0.04227,0.5021,2.1134,False,0.0,False,0.11,1,39,1.0,0.15,0.0041
21070,20,2,mobile,auto,0.58,0.03207,0.0348,0.4823,1.7402,False,0.0,False,0.11,1,39,1.0,0.15,0.0002
21071,7,1,tablet,e-commerce,5.94,0.04839,0.05219,0.5738,2.6097,False,0.0,False,0.11,1,39,1.0,0.15,0.0537
21072,14,5,desktop,telecom,2.65,0.0442,0.04836,0.7303,2.4182,False,0.0,False,0.11,1,39,1.0,0.15,0.0237
21073,20,2,mobile,finance,2.34,0.03198,0.04098,0.4895,2.0491,False,0.0,False,0.11,1,39,1.0,0.15,0.0026
21074,6,4,tablet,finance,5.47,0.03615,0.04417,0.6395,2.2084,False,0.0,False,0.11,1,39,1.0,0.15,0.0076
21075,0,2,desktop,e-commerce,4.94,0.04987,0.05492,0.7577,2.7458,False,0.0,False,0.11,1,39,1.0,0.15,0.085
21076,18,2,desktop,auto,1.33,0.03455,0.03455,0.4225,1.7276,False,0.0,False,0.11,1,39,1.0,0.15,0.0001
21077,9,0,desktop,telecom,4.01,0.04781,0.04992,0.4929,2.4962,False,0.0,False,0.11,1,39,1.0,0.15,0.033
21078,7,3,mobile,finance,6.07,0.03523,0.0471,0.4019,2.3548,False,0.0,False,0.11,1,39,1.0,0.15,0.0168
21079,19,0,mobile,finance,1.37,0.03362,0.04243,0.303,2.1216,False,0.0,False,0.11,1,39,1.0,0.15,0.0042
21080,7,3,mobile,auto,4.82,0.03288,0.03729,0.4406,1.8643,False,0.0,False,0.11,1,39,1.0,0.15,0.0005
21081,1,1,mobile,auto,2.71,0.03288,0.03391,0.573,1.6956,False,0.0,False,0.11,1,39,1.0,0.15,0.0001
21082,21,6,desktop,e-commerce,3.32,0.04891,0.05415,0.5162,2.7076,False,0.0,False,0.11,1,39,1.0,0.15,0.0749
21083,8,4,desktop,e-commerce,2.69,0.05795,0.06936,0.4475,3.4679,False,0.0,False,0.11,1,39,1.0,0.15,0.4093
21084,7,2,mobile,finance,10.32,0.03141,0.04291,0.4536,2.1453,False,0.0,False,0.11,1,39,1.0,0.15,0.0049
21085,1,1,mobile,auto,1.71,0.03497,0.0354,0.5768,1.7701,False,0.0,False,0.11,1,39,1.0,0.15,0.0002
21086,7,6,mobile,auto,0.05,0.04269,0.04616,0.5941,2.3078,False,0.0,False,0.11,1,39,1.0,0.15,0.0131
21087,12,0,tablet,e-commerce,1.5,0.05113,0.05512,0.4679,2.7558,False,0.0,False,0.11,1,39,1.0,0.15,0.0879
21088,21,6,desktop,e-commerce,1.16,0.0534,0.05943,0.5176,2.9713,False,0.0,False,0.11,1,39,1.0,0.15,0.1621
21089,1,0,desktop,finance,0.12,0.04795,0.05552,0.6093,2.7762,False,0.0,False,0.11,1,39,1.0,0.15,0.0937
21090,0,1,desktop,e-commerce,1.15,0.05696,0.06186,0.538,3.0929,False,0.0,False,0.11,1,39,1.0,0.15,0.2149
21091,18,3,mobile,finance,12.57,0.02032,0.03495,0.4137,1.7475,False,0.0,False,0.11,1,39,1.0,0.15,0.0002
21092,0,6,desktop,auto,12.63,0.02629,0.03012,0.6646,1.5058,False,0.0,False,0.11,1,39,1.0,0.15,0.0
21093,10,4,mobile,e-commerce,1.98,0.05257,0.0664,0.4077,3.3198,True,2.1344,False,0.11,1,40,1.0,0.15,0.3289
21094,16,2,tablet,auto,2.16,0.02836,0.02921,0.4886,1.4607,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21095,20,2,desktop,finance,11.88,0.02633,0.03604,0.286,1.8021,False,0.0,False,0.11,1,40,1.0,0.15,0.0003
21096,11,3,mobile,auto,4.31,0.0301,0.03557,0.5587,1.7784,False,0.0,False,0.11,1,40,1.0,0.15,0.0002
21097,2,5,mobile,auto,1.49,0.03666,0.03914,0.3663,1.957,False,0.0,False,0.11,1,40,1.0,0.15,0.0012
21098,16,0,mobile,telecom,10.2,0.02833,0.03569,0.5776,1.7843,False,0.0,False,0.11,1,40,1.0,0.15,0.0002
21099,17,4,mobile,auto,4.55,0.02361,0.03121,0.3299,1.5605,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21100,14,6,mobile,auto,1.97,0.03059,0.03484,0.5714,1.7419,False,0.0,False,0.11,1,40,1.0,0.15,0.0002
21101,22,0,mobile,e-commerce,3.24,0.04509,0.05149,0.3394,2.5747,False,0.0,False,0.11,1,40,1.0,0.15,0.0488
21102,20,1,tablet,finance,0.83,0.03542,0.03998,0.5436,1.9989,False,0.0,False,0.11,1,40,1.0,0.15,0.0022
21103,20,0,mobile,telecom,0.29,0.04287,0.04689,0.5579,2.3446,False,0.0,False,0.11,1,40,1.0,0.15,0.0179
21104,6,3,desktop,auto,5.21,0.0375,0.03853,0.5368,1.9265,False,0.0,False,0.11,1,40,1.0,0.15,0.0012
21105,17,4,tablet,finance,2.42,0.03133,0.03968,0.6568,1.9838,False,0.0,False,0.11,1,40,1.0,0.15,0.0019
21106,15,4,tablet,auto,0.68,0.0326,0.03433,0.4708,1.7165,False,0.0,False,0.11,1,40,1.0,0.15,0.0002
21107,12,1,mobile,telecom,4.52,0.03848,0.04357,0.4599,2.1783,False,0.0,False,0.11,1,40,1.0,0.15,0.0072
21108,5,4,desktop,finance,10.12,0.03654,0.04709,0.5213,2.3547,False,0.0,False,0.11,1,40,1.0,0.15,0.0188
21109,23,4,tablet,auto,20.9,0.01772,0.02442,0.4233,1.221,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21110,1,2,mobile,finance,12.45,0.02667,0.03778,0.516,1.8891,False,0.0,False,0.11,1,40,1.0,0.15,0.0009
21111,5,1,desktop,finance,9.69,0.03684,0.04425,0.6184,2.2125,False,0.0,False,0.11,1,40,1.0,0.15,0.0088
21112,21,3,mobile,auto,5.42,0.02369,0.0301,0.4742,1.505,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21113,22,0,mobile,finance,0.22,0.03889,0.04806,0.4168,2.4032,False,0.0,False,0.11,1,40,1.0,0.15,0.0237
21114,10,4,desktop,finance,6.26,0.03767,0.04879,0.5543,2.4396,False,0.0,False,0.11,1,40,1.0,0.15,0.0279
21115,2,2,desktop,telecom,0.21,0.05492,0.05782,0.4624,2.8909,False,0.0,False,0.11,1,40,1.0,0.15,0.1338
21116,7,0,mobile,auto,4.74,0.03299,0.03568,0.4667,1.7839,False,0.0,False,0.11,1,40,1.0,0.15,0.0003
21117,6,1,desktop,finance,0.26,0.05128,0.05975,0.3734,2.9873,False,0.0,False,0.11,1,40,1.0,0.15,0.1703
21118,5,0,mobile,telecom,1.26,0.04954,0.05342,0.6221,2.6711,False,0.0,False,0.11,1,40,1.0,0.15,0.0691
21119,21,1,desktop,e-commerce,1.09,0.05358,0.05791,0.4866,2.8955,False,0.0,False,0.11,1,40,1.0,0.15,0.1355
21120,9,0,desktop,e-commerce,0.05,0.0634,0.0768,0.5872,3.8399,False,0.0,False,0.11,1,40,1.0,0.15,0.593
21121,1,4,desktop,auto,4.14,0.03536,0.0365,0.4593,1.8251,False,0.0,False,0.11,1,40,1.0,0.15,0.0005
21122,5,6,mobile,finance,1.13,0.04384,0.05409,0.4074,2.7044,False,0.0,False,0.11,1,40,1.0,0.15,0.0772
21123,6,2,mobile,telecom,2.18,0.04765,0.05234,0.5555,2.617,False,0.0,False,0.11,1,40,1.0,0.15,0.0571
21124,3,4,mobile,e-commerce,8.31,0.04464,0.05625,0.3091,2.8123,False,0.0,False,0.11,1,40,1.0,0.15,0.1077
21125,9,2,mobile,e-commerce,1.41,0.0549,0.06713,0.6011,3.3563,False,0.0,False,0.11,1,40,1.0,0.15,0.3486
21126,4,6,desktop,telecom,6.67,0.04504,0.04776,0.4467,2.3881,False,0.0,False,0.11,1,40,1.0,0.15,0.0219
21127,17,1,desktop,telecom,3.34,0.04058,0.04175,0.5239,2.0873,False,0.0,False,0.11,1,40,1.0,0.15,0.0039
21128,19,4,desktop,finance,14.93,0.02454,0.03696,0.5544,1.8482,False,0.0,False,0.11,1,40,1.0,0.15,0.0006
21129,22,2,desktop,telecom,2.94,0.04363,0.04408,0.5521,2.2039,False,0.0,False,0.11,1,40,1.0,0.15,0.0082
21130,12,0,mobile,telecom,3.87,0.03951,0.04449,0.6191,2.2247,False,0.0,False,0.11,1,40,1.0,0.15,0.0093
21131,0,2,desktop,telecom,4.02,0.04426,0.04489,0.4316,2.2445,False,0.0,False,0.11,1,40,1.0,0.15,0.0104
21132,19,3,mobile,e-commerce,3.01,0.04317,0.0523,0.4512,2.6149,False,0.0,False,0.11,1,40,1.0,0.15,0.0569
21133,16,4,mobile,auto,6.97,0.02106,0.03021,0.5891,1.5106,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21134,9,2,desktop,finance,4.78,0.04065,0.04863,0.5083,2.4315,False,0.0,False,0.11,1,40,1.0,0.15,0.0269
21135,17,0,desktop,finance,10.68,0.02652,0.03669,0.53,1.8345,False,0.0,False,0.11,1,40,1.0,0.15,0.0005
21136,18,1,desktop,auto,8.97,0.02355,0.02783,0.4382,1.3913,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21137,7,6,desktop,e-commerce,10.67,0.04919,0.05786,0.5077,2.8928,False,0.0,False,0.11,1,40,1.0,0.15,0.1358
21138,8,0,desktop,telecom,2.27,0.05179,0.0536,0.5653,2.6801,False,0.0,False,0.11,1,40,1.0,0.15,0.0716
21139,1,2,mobile,finance,7.06,0.03059,0.0405,0.4125,2.0251,False,0.0,False,0.11,1,40,1.0,0.15,0.0025
21140,21,3,desktop,auto,3.9,0.03091,0.03272,0.5442,1.6362,False,0.0,False,0.11,1,40,1.0,0.15,0.0001
21141,16,6,mobile,auto,5.66,0.02257,0.02982,0.5672,1.4912,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21142,19,3,mobile,telecom,3.93,0.03458,0.04049,0.5033,2.0244,False,0.0,False,0.11,1,40,1.0,0.15,0.0025
21143,22,5,mobile,telecom,2.64,0.03922,0.04419,0.3136,2.2093,False,0.0,False,0.11,1,40,1.0,0.15,0.0085
21144,22,3,mobile,telecom,1.31,0.04209,0.04656,0.5482,2.3278,False,0.0,False,0.11,1,40,1.0,0.15,0.0163
21145,19,0,desktop,finance,6.94,0.02959,0.03821,0.5563,1.9106,False,0.0,False,0.11,1,40,1.0,0.15,0.001
21146,13,4,mobile,finance,0.19,0.04018,0.05462,0.5413,2.731,False,0.0,False,0.11,1,40,1.0,0.15,0.0847
21147,4,1,mobile,e-commerce,2.08,0.05418,0.063,0.3267,3.1501,False,0.0,False,0.11,1,40,1.0,0.15,0.2444
21148,5,0,mobile,finance,1.58,0.04279,0.05132,0.5297,2.566,False,0.0,False,0.11,1,40,1.0,0.15,0.0473
21149,3,3,mobile,auto,3.48,0.03369,0.03672,0.4272,1.8359,False,0.0,False,0.11,1,40,1.0,0.15,0.0005
21150,20,2,desktop,finance,0.02,0.04261,0.05078,0.4868,2.5388,False,0.0,False,0.11,1,40,1.0,0.15,0.0427
21151,22,4,desktop,finance,4.15,0.03555,0.04442,0.5337,2.221,False,0.0,False,0.11,1,40,1.0,0.15,0.0091
21152,2,1,desktop,e-commerce,16.6,0.04437,0.04929,0.5143,2.4644,False,0.0,False,0.11,1,40,1.0,0.15,0.0312
21153,12,6,desktop,finance,0.87,0.04465,0.05433,0.399,2.7163,False,0.0,False,0.11,1,40,1.0,0.15,0.0815
21154,8,1,mobile,e-commerce,5.06,0.04904,0.05885,0.5999,2.9427,False,0.0,False,0.11,1,40,1.0,0.15,0.1563
21155,0,2,desktop,telecom,5.0,0.04279,0.04381,0.5399,2.1904,False,0.0,False,0.11,1,40,1.0,0.15,0.0075
21156,23,6,desktop,auto,7.95,0.02813,0.03107,0.5689,1.5537,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21157,3,4,desktop,auto,0.88,0.04418,0.04405,0.6527,2.2025,False,0.0,False,0.11,1,40,1.0,0.15,0.0081
21158,18,0,mobile,e-commerce,1.33,0.04654,0.05395,0.3937,2.6975,False,0.0,False,0.11,1,40,1.0,0.15,0.0766
21159,11,0,tablet,auto,2.88,0.03255,0.03209,0.411,1.6044,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21160,19,1,mobile,e-commerce,7.61,0.03692,0.04494,0.4847,2.247,False,0.0,False,0.11,1,40,1.0,0.15,0.0105
21161,0,4,mobile,telecom,0.76,0.04595,0.05166,0.5437,2.5828,False,0.0,False,0.11,1,40,1.0,0.15,0.0508
21162,21,6,desktop,finance,0.84,0.04121,0.04883,0.4406,2.4415,False,0.0,False,0.11,1,40,1.0,0.15,0.0282
21163,20,6,mobile,telecom,7.6,0.03042,0.03712,0.6102,1.856,False,0.0,False,0.11,1,40,1.0,0.15,0.0006
21164,1,6,mobile,e-commerce,14.22,0.03892,0.04806,0.52,2.403,False,0.0,False,0.11,1,40,1.0,0.15,0.0236
21165,9,5,mobile,finance,2.3,0.03994,0.05209,0.5685,2.6046,False,0.0,False,0.11,1,40,1.0,0.15,0.0552
21166,8,3,desktop,auto,6.37,0.03539,0.03755,0.4427,1.8775,False,0.0,False,0.11,1,40,1.0,0.15,0.0008
21167,12,5,desktop,telecom,1.29,0.04964,0.05446,0.4524,2.7231,False,0.0,False,0.11,1,40,1.0,0.15,0.0834
21168,10,3,desktop,e-commerce,9.22,0.04786,0.05781,0.4123,2.8907,False,0.0,False,0.11,1,40,1.0,0.15,0.1367
21169,12,6,mobile,telecom,1.45,0.04426,0.05006,0.5585,2.5032,False,0.0,False,0.11,1,40,1.0,0.15,0.0369
21170,7,2,mobile,auto,1.43,0.03913,0.04076,0.4925,2.038,False,0.0,False,0.11,1,40,1.0,0.15,0.0027
21171,19,2,mobile,telecom,3.83,0.03474,0.03945,0.352,1.9727,False,0.0,False,0.11,1,40,1.0,0.15,0.0017
21172,2,1,mobile,auto,6.39,0.02853,0.03175,0.5326,1.5877,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21173,17,6,mobile,e-commerce,3.34,0.04259,0.05134,0.4297,2.567,False,0.0,False,0.11,1,40,1.0,0.15,0.0478
21174,14,1,desktop,auto,1.48,0.03668,0.03616,0.5312,1.8078,False,0.0,False,0.11,1,40,1.0,0.15,0.0004
21175,3,0,mobile,auto,6.08,0.02993,0.03296,0.6051,1.6481,False,0.0,False,0.11,1,40,1.0,0.15,0.0001
21176,7,2,desktop,auto,0.47,0.04654,0.04562,0.4696,2.2811,False,0.0,False,0.11,1,40,1.0,0.15,0.0127
21177,11,2,mobile,telecom,1.49,0.04545,0.05092,0.5432,2.5458,False,0.0,False,0.11,1,40,1.0,0.15,0.0441
21178,0,4,mobile,telecom,5.68,0.03688,0.0431,0.6051,2.155,False,0.0,False,0.11,1,40,1.0,0.15,0.006
21179,6,6,mobile,auto,7.02,0.03034,0.03494,0.4384,1.7471,False,0.0,False,0.11,1,40,1.0,0.15,0.0002
21180,19,3,desktop,telecom,3.45,0.04038,0.04303,0.3924,2.1514,False,0.0,False,0.11,1,40,1.0,0.15,0.0059
21181,5,1,mobile,finance,4.63,0.03714,0.0458,0.506,2.29,False,0.0,False,0.11,1,40,1.0,0.15,0.0133
21182,17,3,desktop,e-commerce,6.52,0.04305,0.05074,0.4656,2.5368,False,0.0,False,0.11,1,40,1.0,0.15,0.0425
21183,21,4,mobile,auto,13.43,0.0174,0.02757,0.474,1.3786,False,0.0,False,0.11,1,40,1.0,0.15,0.0
21184,2,0,desktop,telecom,3.36,0.04788,0.04798,0.5924,2.399,False,0.0,False,0.11,1,40,1.0,0.15,0.0232
21185,8,6,mobile,telecom,2.47,0.04637,0.05185,0.3601,2.5923,False,0.0,False,0.11,1,40,1.0,0.15,0.0529
21186,13,6,desktop,telecom,1.27,0.04838,0.05173,0.4638,2.5863,False,0.0,False,0.11,1,40,1.0,0.15,0.0517
21187,1,3,desktop,finance,6.9,0.03575,0.04413,0.4723,2.2063,False,0.0,False,0.11,1,40,1.0,0.15,0.0083
21188,20,4,mobile,telecom,1.67,0.03942,0.04499,0.5497,2.2494,False,0.0,False,0.11,1,40,1.0,0.15,0.0106
21189,12,1,desktop,auto,1.94,0.03817,0.03738,0.4682,1.869,False,0.0,False,0.11,1,40,1.0,0.15,0.0007
21190,2,0,desktop,telecom,4.1,0.04664,0.04696,0.3635,2.3478,False,0.0,False,0.11,1,40,1.0,0.15,0.018
21191,18,6,desktop,auto,3.0,0.03102,0.03286,0.4363,1.6428,False,0.0,False,0.11,1,40,1.0,0.15,0.0001
21192,7,4,mobile,auto,4.68,0.03308,0.03806,0.4393,1.9031,False,0.0,False,0.11,1,40,1.0,0.15,0.0009
21193,23,5,desktop,auto,5.38,0.03098,0.03347,0.4105,1.6736,False,0.0,False,0.11,1,40,1.0,0.15,0.0001
21194,3,6,desktop,finance,0.13,0.05017,0.0601,0.6898,3.0052,False,0.0,False,0.11,1,40,1.0,0.15,0.1831
21195,22,5,mobile,finance,2.76,0.03298,0.04366,0.5636,2.1832,False,0.0,False,0.11,1,40,1.0,0.15,0.0072
21196,5,0,mobile,finance,3.91,0.03827,0.04703,0.5216,2.3514,False,0.0,False,0.11,1,40,1.0,0.15,0.0184
21197,13,3,mobile,e-commerce,1.74,0.0493,0.06116,0.6932,3.0581,False,0.0,False,0.11,1,40,1.0,0.15,0.2063
21198,10,0,tablet,finance,15.11,0.02681,0.03573,0.4624,1.7865,False,0.0,False,0.11,1,40,1.0,0.15,0.0003
21199,18,2,desktop,telecom,7.47,0.03488,0.03837,0.658,1.9186,False,0.0,False,0.11,1,40,1.0,0.15,0.0011
21200,7,0,desktop,finance,1.06,0.04903,0.0566,0.4406,2.8298,False,0.0,False,0.11,1,40,1.0,0.15,0.1187
21201,6,6,mobile,e-commerce,5.06,0.0497,0.06034,0.4381,3.0168,False,0.0,False,0.11,1,40,1.0,0.15,0.1921
21202,0,1,mobile,auto,1.13,0.03503,0.03555,0.4946,1.7774,False,0.0,False,0.11,1,40,1.0,0.15,0.0003
21203,8,0,tablet,auto,1.0,0.03967,0.03709,0.4425,1.8546,False,0.0,False,0.11,1,40,1.0,0.15,0.0006
21204,2,5,desktop,finance,2.9,0.04271,0.05089,0.6309,2.5446,False,0.0,False,0.11,1,40,1.0,0.15,0.0447
